chip_id,month
a33182f5,7
a33182f5,8
a33182f5,9
a33182f5,10
a33182f5,11
a337a303,0
a337a303,1
a337a303,2
a337a303,3
a337a303,4
a337a303,5
a337a303,6
a337a303,7
a337a303,8
a337a303,9
a337a303,10
a337a303,11
a33df0cd,0
a33df0cd,1
a33df0cd,2
a33df0cd,3
a33df0cd,4
a33df0cd,5
a33df0cd,6
a33df0cd,7
a33df0cd,8
a33df0cd,9
a33df0cd,10
a33df0cd,11
a3501848,0
a3501848,1
a3501848,2
a3501848,3
a3501848,4
a3501848,5
a3501848,6
a3501848,7
a3501848,8
a3501848,9
a3501848,10
a3501848,11
a35d2244,0
a35d2244,1
a35d2244,2
a35d2244,3
a35d2244,4
a35d2244,5
a35d2244,6
a35d2244,7
a35d2244,8
a35d2244,9
a35d2244,10
a35d2244,11
a36766f9,0
a36766f9,1
a36766f9,2
a36766f9,3
a36766f9,4
a36766f9,5
a36766f9,6
a36766f9,7
a36766f9,8
a36766f9,9
a36766f9,10
a36766f9,11
a36fb23b,0
a36fb23b,1
a36fb23b,2
a36fb23b,3
a36fb23b,4
a36fb23b,5
a36fb23b,6
a36fb23b,7
a36fb23b,8
a36fb23b,9
a36fb23b,10
a36fb23b,11
a37740f8,0
a37740f8,1
a37740f8,2
a37740f8,3
a37740f8,4
a37740f8,5
a37740f8,6
a37740f8,7
a37740f8,8
a37740f8,9
a37740f8,10
a37740f8,11
a3836847,0
a3836847,1
a3836847,2
a3836847,3
a3836847,4
a3836847,5
a3836847,6
a3836847,7
a3836847,8
a3836847,9
a3836847,10
a3836847,11
a3906a08,0
a3906a08,1
a3906a08,2
a3906a08,3
a3906a08,4
a3906a08,5
a3906a08,6
a3906a08,7
a3906a08,8
a3906a08,9
a3906a08,10
a3906a08,11
a3933d4c,0
a3933d4c,1
a3933d4c,2
a3933d4c,3
a3933d4c,4
a3933d4c,5
a3933d4c,6
a3933d4c,7
a3933d4c,8
a3933d4c,9
a3933d4c,10
a3933d4c,11
a39b2ba1,0
a39b2ba1,1
a39b2ba1,2
a39b2ba1,3
a39b2ba1,4
a39b2ba1,5
a39b2ba1,6
a39b2ba1,7
a39b2ba1,8
a39b2ba1,9
a39b2ba1,10
a39b2ba1,11
a39cb449,0
a39cb449,1
a39cb449,2
a39cb449,3
a39cb449,4
a39cb449,5
a39cb449,6
a39cb449,7
a39cb449,8
a39cb449,9
a39cb449,10
a39cb449,11
a39d240b,0
a39d240b,1
a39d240b,2
a39d240b,3
a39d240b,4
a39d240b,5
a39d240b,6
a39d240b,7
a39d240b,8
a39d240b,9
a39d240b,10
a39d240b,11
a3a240bd,0
a3a240bd,1
a3a240bd,2
a3a240bd,3
a3a240bd,4
a3a240bd,5
a3a240bd,6
a3a240bd,7
a3a240bd,8
a3a240bd,9
a3a240bd,10
a3a240bd,11
a3a5d501,0
a3a5d501,1
a3a5d501,2
a3a5d501,3
a3a5d501,4
a3a5d501,5
a3a5d501,6
a3a5d501,7
a3a5d501,8
a3a5d501,9
a3a5d501,10
a3a5d501,11
a3a7549a,0
a3a7549a,1
a3a7549a,2
a3a7549a,3
a3a7549a,4
a3a7549a,5
a3a7549a,6
a3a7549a,7
a3a7549a,8
a3a7549a,9
a3a7549a,10
a3a7549a,11
a3a9f05d,0
a3a9f05d,1
a3a9f05d,2
a3a9f05d,3
a3a9f05d,4
a3a9f05d,5
a3a9f05d,6
a3a9f05d,7
a3a9f05d,8
a3a9f05d,9
a3a9f05d,10
a3a9f05d,11
a3aac2ce,0
a3aac2ce,1
a3aac2ce,2
a3aac2ce,3
a3aac2ce,4
a3aac2ce,5
a3aac2ce,6
a3aac2ce,7
a3aac2ce,8
a3aac2ce,9
a3aac2ce,10
a3aac2ce,11
a3af2825,0
a3af2825,1
a3af2825,2
a3af2825,3
a3af2825,4
a3af2825,5
a3af2825,6
a3af2825,7
a3af2825,8
a3af2825,9
a3af2825,10
a3af2825,11
a3b3b0cd,0
a3b3b0cd,1
a3b3b0cd,2
a3b3b0cd,3
a3b3b0cd,4
a3b3b0cd,5
a3b3b0cd,6
a3b3b0cd,7
a3b3b0cd,8
a3b3b0cd,9
a3b3b0cd,10
a3b3b0cd,11
a3b4516c,0
a3b4516c,1
a3b4516c,2
a3b4516c,3
a3b4516c,4
a3b4516c,5
a3b4516c,6
a3b4516c,7
a3b4516c,8
a3b4516c,9
a3b4516c,10
a3b4516c,11
a3bbbecf,0
a3bbbecf,1
a3bbbecf,2
a3bbbecf,3
a3bbbecf,4
a3bbbecf,5
a3bbbecf,6
a3bbbecf,7
a3bbbecf,8
a3bbbecf,9
a3bbbecf,10
a3bbbecf,11
a3bf756f,0
a3bf756f,1
a3bf756f,2
a3bf756f,3
a3bf756f,4
a3bf756f,5
a3bf756f,6
a3bf756f,7
a3bf756f,8
a3bf756f,9
a3bf756f,10
a3bf756f,11
a3c37cbf,0
a3c37cbf,1
a3c37cbf,2
a3c37cbf,3
a3c37cbf,4
a3c37cbf,5
a3c37cbf,6
a3c37cbf,7
a3c37cbf,8
a3c37cbf,9
a3c37cbf,10
a3c37cbf,11
a3cb79d8,0
a3cb79d8,1
a3cb79d8,2
a3cb79d8,3
a3cb79d8,4
a3cb79d8,5
a3cb79d8,6
a3cb79d8,7
a3cb79d8,8
a3cb79d8,9
a3cb79d8,10
a3cb79d8,11
a3e4db43,0
a3e4db43,1
a3e4db43,2
a3e4db43,3
a3e4db43,4
a3e4db43,5
a3e4db43,6
a3e4db43,7
a3e4db43,8
a3e4db43,9
a3e4db43,10
a3e4db43,11
a3f4e8b5,0
a3f4e8b5,1
a3f4e8b5,2
a3f4e8b5,3
a3f4e8b5,4
a3f4e8b5,5
a3f4e8b5,6
a3f4e8b5,7
a3f4e8b5,8
a3f4e8b5,9
a3f4e8b5,10
a3f4e8b5,11
a3fc5f14,0
a3fc5f14,1
a3fc5f14,2
a3fc5f14,3
a3fc5f14,4
a3fc5f14,5
a3fc5f14,6
a3fc5f14,7
a3fc5f14,8
a3fc5f14,9
a3fc5f14,10
a3fc5f14,11
a3fcd540,0
a3fcd540,1
a3fcd540,2
a3fcd540,3
a3fcd540,4
a3fcd540,5
a3fcd540,6
a3fcd540,7
a3fcd540,8
a3fcd540,9
a3fcd540,10
a3fcd540,11
a407de97,0
a407de97,1
a407de97,2
a407de97,3
a407de97,4
a407de97,5
a407de97,6
a407de97,7
a407de97,8
a407de97,9
a407de97,10
a407de97,11
a41078c1,0
a41078c1,1
a41078c1,2
a41078c1,3
a41078c1,4
a41078c1,5
a41078c1,6
a41078c1,7
a41078c1,8
a41078c1,9
a41078c1,10
a41078c1,11
a41934f7,0
a41934f7,1
a41934f7,2
a41934f7,3
a41934f7,4
a41934f7,5
a41934f7,6
a41934f7,7
a41934f7,8
a41934f7,9
a41934f7,10
a41934f7,11
a41ee82f,0
a41ee82f,1
a41ee82f,2
a41ee82f,3
a41ee82f,4
a41ee82f,5
a41ee82f,6
a41ee82f,7
a41ee82f,8
a41ee82f,9
a41ee82f,10
a41ee82f,11
a423cebf,0
a423cebf,1
a423cebf,2
a423cebf,3
a423cebf,4
a423cebf,5
a423cebf,6
a423cebf,7
a423cebf,8
a423cebf,9
a423cebf,10
a423cebf,11
a424591f,0
a424591f,1
a424591f,2
a424591f,3
a424591f,4
a424591f,5
a424591f,6
a424591f,7
a424591f,8
a424591f,9
a424591f,10
a424591f,11
a427552b,0
a427552b,1
a427552b,2
a427552b,3
a427552b,4
a427552b,5
a427552b,6
a427552b,7
a427552b,8
a427552b,9
a427552b,10
a427552b,11
a42c9297,0
a42c9297,1
a42c9297,2
a42c9297,3
a42c9297,4
a42c9297,5
a42c9297,6
a42c9297,7
a42c9297,8
a42c9297,9
a42c9297,10
a42c9297,11
a42d1ceb,0
a42d1ceb,1
a42d1ceb,2
a42d1ceb,3
a42d1ceb,4
a42d1ceb,5
a42d1ceb,6
a42d1ceb,7
a42d1ceb,8
a42d1ceb,9
a42d1ceb,10
a42d1ceb,11
a42fa8a5,0
a42fa8a5,1
a42fa8a5,2
a42fa8a5,3
a42fa8a5,4
a42fa8a5,5
a42fa8a5,6
a42fa8a5,7
a42fa8a5,8
a42fa8a5,9
a42fa8a5,10
a42fa8a5,11
a432b798,0
a432b798,1
a432b798,2
a432b798,3
a432b798,4
a432b798,5
a432b798,6
a432b798,7
a432b798,8
a432b798,9
a432b798,10
a432b798,11
a4367d08,0
a4367d08,1
a4367d08,2
a4367d08,3
a4367d08,4
a4367d08,5
a4367d08,6
a4367d08,7
a4367d08,8
a4367d08,9
a4367d08,10
a4367d08,11
a43abea7,0
a43abea7,1
a43abea7,2
a43abea7,3
a43abea7,4
a43abea7,5
a43abea7,6
a43abea7,7
a43abea7,8
a43abea7,9
a43abea7,10
a43abea7,11
a4529dfd,0
a4529dfd,1
a4529dfd,2
a4529dfd,3
a4529dfd,4
a4529dfd,5
a4529dfd,6
a4529dfd,7
a4529dfd,8
a4529dfd,9
a4529dfd,10
a4529dfd,11
a460bae9,0
a460bae9,1
a460bae9,2
a460bae9,3
a460bae9,4
a460bae9,5
a460bae9,6
a460bae9,7
a460bae9,8
a460bae9,9
a460bae9,10
a460bae9,11
a47e43f1,0
a47e43f1,1
a47e43f1,2
a47e43f1,3
a47e43f1,4
a47e43f1,5
a47e43f1,6
a47e43f1,7
a47e43f1,8
a47e43f1,9
a47e43f1,10
a47e43f1,11
a4888232,0
a4888232,1
a4888232,2
a4888232,3
a4888232,4
a4888232,5
a4888232,6
a4888232,7
a4888232,8
a4888232,9
a4888232,10
a4888232,11
a489f415,0
a489f415,1
a489f415,2
a489f415,3
a489f415,4
a489f415,5
a489f415,6
a489f415,7
a489f415,8
a489f415,9
a489f415,10
a489f415,11
a4934fa1,0
a4934fa1,1
a4934fa1,2
a4934fa1,3
a4934fa1,4
a4934fa1,5
a4934fa1,6
a4934fa1,7
a4934fa1,8
a4934fa1,9
a4934fa1,10
a4934fa1,11
a495c7dd,0
a495c7dd,1
a495c7dd,2
a495c7dd,3
a495c7dd,4
a495c7dd,5
a495c7dd,6
a495c7dd,7
a495c7dd,8
a495c7dd,9
a495c7dd,10
a495c7dd,11
a49763ac,0
a49763ac,1
a49763ac,2
a49763ac,3
a49763ac,4
a49763ac,5
a49763ac,6
a49763ac,7
a49763ac,8
a49763ac,9
a49763ac,10
a49763ac,11
a4a02708,0
a4a02708,1
a4a02708,2
a4a02708,3
a4a02708,4
a4a02708,5
a4a02708,6
a4a02708,7
a4a02708,8
a4a02708,9
a4a02708,10
a4a02708,11
a4ac8826,0
a4ac8826,1
a4ac8826,2
a4ac8826,3
a4ac8826,4
a4ac8826,5
a4ac8826,6
a4ac8826,7
a4ac8826,8
a4ac8826,9
a4ac8826,10
a4ac8826,11
a4b68abf,0
a4b68abf,1
a4b68abf,2
a4b68abf,3
a4b68abf,4
a4b68abf,5
a4b68abf,6
a4b68abf,7
a4b68abf,8
a4b68abf,9
a4b68abf,10
a4b68abf,11
a4b99791,0
a4b99791,1
a4b99791,2
a4b99791,3
a4b99791,4
a4b99791,5
a4b99791,6
a4b99791,7
a4b99791,8
a4b99791,9
a4b99791,10
a4b99791,11
a4b9aa03,0
a4b9aa03,1
a4b9aa03,2
a4b9aa03,3
a4b9aa03,4
a4b9aa03,5
a4b9aa03,6
a4b9aa03,7
a4b9aa03,8
a4b9aa03,9
a4b9aa03,10
a4b9aa03,11
a4ced7b4,0
a4ced7b4,1
a4ced7b4,2
a4ced7b4,3
a4ced7b4,4
a4ced7b4,5
a4ced7b4,6
a4ced7b4,7
a4ced7b4,8
a4ced7b4,9
a4ced7b4,10
a4ced7b4,11
a4d7ecb0,0
a4d7ecb0,1
a4d7ecb0,2
a4d7ecb0,3
a4d7ecb0,4
a4d7ecb0,5
a4d7ecb0,6
a4d7ecb0,7
a4d7ecb0,8
a4d7ecb0,9
a4d7ecb0,10
a4d7ecb0,11
a4ddd290,0
a4ddd290,1
a4ddd290,2
a4ddd290,3
a4ddd290,4
a4ddd290,5
a4ddd290,6
a4ddd290,7
a4ddd290,8
a4ddd290,9
a4ddd290,10
a4ddd290,11
a50ce36f,0
a50ce36f,1
a50ce36f,2
a50ce36f,3
a50ce36f,4
a50ce36f,5
a50ce36f,6
a50ce36f,7
a50ce36f,8
a50ce36f,9
a50ce36f,10
a50ce36f,11
a51697c8,0
a51697c8,1
a51697c8,2
a51697c8,3
a51697c8,4
a51697c8,5
a51697c8,6
a51697c8,7
a51697c8,8
a51697c8,9
a51697c8,10
a51697c8,11
a5289942,0
a5289942,1
a5289942,2
a5289942,3
a5289942,4
a5289942,5
a5289942,6
a5289942,7
a5289942,8
a5289942,9
a5289942,10
a5289942,11
a53019ea,0
a53019ea,1
a53019ea,2
a53019ea,3
a53019ea,4
a53019ea,5
a53019ea,6
a53019ea,7
a53019ea,8
a53019ea,9
a53019ea,10
a53019ea,11
a53c9f32,0
a53c9f32,1
a53c9f32,2
a53c9f32,3
a53c9f32,4
a53c9f32,5
a53c9f32,6
a53c9f32,7
a53c9f32,8
a53c9f32,9
a53c9f32,10
a53c9f32,11
a54140bb,0
a54140bb,1
a54140bb,2
a54140bb,3
a54140bb,4
a54140bb,5
a54140bb,6
a54140bb,7
a54140bb,8
a54140bb,9
a54140bb,10
a54140bb,11
a5467a4e,0
a5467a4e,1
a5467a4e,2
a5467a4e,3
a5467a4e,4
a5467a4e,5
a5467a4e,6
a5467a4e,7
a5467a4e,8
a5467a4e,9
a5467a4e,10
a5467a4e,11
a54c2437,0
a54c2437,1
a54c2437,2
a54c2437,3
a54c2437,4
a54c2437,5
a54c2437,6
a54c2437,7
a54c2437,8
a54c2437,9
a54c2437,10
a54c2437,11
a54ca8b6,0
a54ca8b6,1
a54ca8b6,2
a54ca8b6,3
a54ca8b6,4
a54ca8b6,5
a54ca8b6,6
a54ca8b6,7
a54ca8b6,8
a54ca8b6,9
a54ca8b6,10
a54ca8b6,11
a55a7f02,0
a55a7f02,1
a55a7f02,2
a55a7f02,3
a55a7f02,4
a55a7f02,5
a55a7f02,6
a55a7f02,7
a55a7f02,8
a55a7f02,9
a55a7f02,10
a55a7f02,11
a55c935a,0
a55c935a,1
a55c935a,2
a55c935a,3
a55c935a,4
a55c935a,5
a55c935a,6
a55c935a,7
a55c935a,8
a55c935a,9
a55c935a,10
a55c935a,11
a56f5e7d,0
a56f5e7d,1
a56f5e7d,2
a56f5e7d,3
a56f5e7d,4
a56f5e7d,5
a56f5e7d,6
a56f5e7d,7
a56f5e7d,8
a56f5e7d,9
a56f5e7d,10
a56f5e7d,11
a56fa777,0
a56fa777,1
a56fa777,2
a56fa777,3
a56fa777,4
a56fa777,5
a56fa777,6
a56fa777,7
a56fa777,8
a56fa777,9
a56fa777,10
a56fa777,11
a5703727,0
a5703727,1
a5703727,2
a5703727,3
a5703727,4
a5703727,5
a5703727,6
a5703727,7
a5703727,8
a5703727,9
a5703727,10
a5703727,11
a582b2ab,0
a582b2ab,1
a582b2ab,2
a582b2ab,3
a582b2ab,4
a582b2ab,5
a582b2ab,6
a582b2ab,7
a582b2ab,8
a582b2ab,9
a582b2ab,10
a582b2ab,11
a58f1b46,0
a58f1b46,1
a58f1b46,2
a58f1b46,3
a58f1b46,4
a58f1b46,5
a58f1b46,6
a58f1b46,7
a58f1b46,8
a58f1b46,9
a58f1b46,10
a58f1b46,11
a590f79a,0
a590f79a,1
a590f79a,2
a590f79a,3
a590f79a,4
a590f79a,5
a590f79a,6
a590f79a,7
a590f79a,8
a590f79a,9
a590f79a,10
a590f79a,11
a59147c9,0
a59147c9,1
a59147c9,2
a59147c9,3
a59147c9,4
a59147c9,5
a59147c9,6
a59147c9,7
a59147c9,8
a59147c9,9
a59147c9,10
a59147c9,11
a593ff1e,0
a593ff1e,1
a593ff1e,2
a593ff1e,3
a593ff1e,4
a593ff1e,5
a593ff1e,6
a593ff1e,7
a593ff1e,8
a593ff1e,9
a593ff1e,10
a593ff1e,11
a59c9e3e,0
a59c9e3e,1
a59c9e3e,2
a59c9e3e,3
a59c9e3e,4
a59c9e3e,5
a59c9e3e,6
a59c9e3e,7
a59c9e3e,8
a59c9e3e,9
a59c9e3e,10
a59c9e3e,11
a5a6c7dd,0
a5a6c7dd,1
a5a6c7dd,2
a5a6c7dd,3
a5a6c7dd,4
a5a6c7dd,5
a5a6c7dd,6
a5a6c7dd,7
a5a6c7dd,8
a5a6c7dd,9
a5a6c7dd,10
a5a6c7dd,11
a5afc7ae,0
a5afc7ae,1
a5afc7ae,2
a5afc7ae,3
a5afc7ae,4
a5afc7ae,5
a5afc7ae,6
a5afc7ae,7
a5afc7ae,8
a5afc7ae,9
a5afc7ae,10
a5afc7ae,11
a5b8484b,0
a5b8484b,1
a5b8484b,2
a5b8484b,3
a5b8484b,4
a5b8484b,5
a5b8484b,6
a5b8484b,7
a5b8484b,8
a5b8484b,9
a5b8484b,10
a5b8484b,11
a5bbe9fd,0
a5bbe9fd,1
a5bbe9fd,2
a5bbe9fd,3
a5bbe9fd,4
a5bbe9fd,5
a5bbe9fd,6
a5bbe9fd,7
a5bbe9fd,8
a5bbe9fd,9
a5bbe9fd,10
a5bbe9fd,11
a5bd5d7d,0
a5bd5d7d,1
a5bd5d7d,2
a5bd5d7d,3
a5bd5d7d,4
a5bd5d7d,5
a5bd5d7d,6
a5bd5d7d,7
a5bd5d7d,8
a5bd5d7d,9
a5bd5d7d,10
a5bd5d7d,11
a5c3a687,0
a5c3a687,1
a5c3a687,2
a5c3a687,3
a5c3a687,4
a5c3a687,5
a5c3a687,6
a5c3a687,7
a5c3a687,8
a5c3a687,9
a5c3a687,10
a5c3a687,11
a5c912ac,0
a5c912ac,1
a5c912ac,2
a5c912ac,3
a5c912ac,4
a5c912ac,5
a5c912ac,6
a5c912ac,7
a5c912ac,8
a5c912ac,9
a5c912ac,10
a5c912ac,11
a5ce7e0a,0
a5ce7e0a,1
a5ce7e0a,2
a5ce7e0a,3
a5ce7e0a,4
a5ce7e0a,5
a5ce7e0a,6
a5ce7e0a,7
a5ce7e0a,8
a5ce7e0a,9
a5ce7e0a,10
a5ce7e0a,11
a5d21178,0
a5d21178,1
a5d21178,2
a5d21178,3
a5d21178,4
a5d21178,5
a5d21178,6
a5d21178,7
a5d21178,8
a5d21178,9
a5d21178,10
a5d21178,11
a5d3e9ab,0
a5d3e9ab,1
a5d3e9ab,2
a5d3e9ab,3
a5d3e9ab,4
a5d3e9ab,5
a5d3e9ab,6
a5d3e9ab,7
a5d3e9ab,8
a5d3e9ab,9
a5d3e9ab,10
a5d3e9ab,11
a5dbbb69,0
a5dbbb69,1
a5dbbb69,2
a5dbbb69,3
a5dbbb69,4
a5dbbb69,5
a5dbbb69,6
a5dbbb69,7
a5dbbb69,8
a5dbbb69,9
a5dbbb69,10
a5dbbb69,11
a5e2950a,0
a5e2950a,1
a5e2950a,2
a5e2950a,3
a5e2950a,4
a5e2950a,5
a5e2950a,6
a5e2950a,7
a5e2950a,8
a5e2950a,9
a5e2950a,10
a5e2950a,11
a5ecd47d,0
a5ecd47d,1
a5ecd47d,2
a5ecd47d,3
a5ecd47d,4
a5ecd47d,5
a5ecd47d,6
a5ecd47d,7
a5ecd47d,8
a5ecd47d,9
a5ecd47d,10
a5ecd47d,11
a5f7014b,0
a5f7014b,1
a5f7014b,2
a5f7014b,3
a5f7014b,4
a5f7014b,5
a5f7014b,6
a5f7014b,7
a5f7014b,8
a5f7014b,9
a5f7014b,10
a5f7014b,11
a5f8ae18,0
a5f8ae18,1
a5f8ae18,2
a5f8ae18,3
a5f8ae18,4
a5f8ae18,5
a5f8ae18,6
a5f8ae18,7
a5f8ae18,8
a5f8ae18,9
a5f8ae18,10
a5f8ae18,11
a5f93aa1,0
a5f93aa1,1
a5f93aa1,2
a5f93aa1,3
a5f93aa1,4
a5f93aa1,5
a5f93aa1,6
a5f93aa1,7
a5f93aa1,8
a5f93aa1,9
a5f93aa1,10
a5f93aa1,11
a5f98809,0
a5f98809,1
a5f98809,2
a5f98809,3
a5f98809,4
a5f98809,5
a5f98809,6
a5f98809,7
a5f98809,8
a5f98809,9
a5f98809,10
a5f98809,11
a5fad3b7,0
a5fad3b7,1
a5fad3b7,2
a5fad3b7,3
a5fad3b7,4
a5fad3b7,5
a5fad3b7,6
a5fad3b7,7
a5fad3b7,8
a5fad3b7,9
a5fad3b7,10
a5fad3b7,11
a5fbfeda,0
a5fbfeda,1
a5fbfeda,2
a5fbfeda,3
a5fbfeda,4
a5fbfeda,5
a5fbfeda,6
a5fbfeda,7
a5fbfeda,8
a5fbfeda,9
a5fbfeda,10
a5fbfeda,11
a5fcf4e6,0
a5fcf4e6,1
a5fcf4e6,2
a5fcf4e6,3
a5fcf4e6,4
a5fcf4e6,5
a5fcf4e6,6
a5fcf4e6,7
a5fcf4e6,8
a5fcf4e6,9
a5fcf4e6,10
a5fcf4e6,11
a5fd47ef,0
a5fd47ef,1
a5fd47ef,2
a5fd47ef,3
a5fd47ef,4
a5fd47ef,5
a5fd47ef,6
a5fd47ef,7
a5fd47ef,8
a5fd47ef,9
a5fd47ef,10
a5fd47ef,11
a60c3b97,0
a60c3b97,1
a60c3b97,2
a60c3b97,3
a60c3b97,4
a60c3b97,5
a60c3b97,6
a60c3b97,7
a60c3b97,8
a60c3b97,9
a60c3b97,10
a60c3b97,11
a625f346,0
a625f346,1
a625f346,2
a625f346,3
a625f346,4
a625f346,5
a625f346,6
a625f346,7
a625f346,8
a625f346,9
a625f346,10
a625f346,11
a62d7b19,0
a62d7b19,1
a62d7b19,2
a62d7b19,3
a62d7b19,4
a62d7b19,5
a62d7b19,6
a62d7b19,7
a62d7b19,8
a62d7b19,9
a62d7b19,10
a62d7b19,11
a6339c36,0
a6339c36,1
a6339c36,2
a6339c36,3
a6339c36,4
a6339c36,5
a6339c36,6
a6339c36,7
a6339c36,8
a6339c36,9
a6339c36,10
a6339c36,11
a6404361,0
a6404361,1
a6404361,2
a6404361,3
a6404361,4
a6404361,5
a6404361,6
a6404361,7
a6404361,8
a6404361,9
a6404361,10
a6404361,11
a6420cc6,0
a6420cc6,1
a6420cc6,2
a6420cc6,3
a6420cc6,4
a6420cc6,5
a6420cc6,6
a6420cc6,7
a6420cc6,8
a6420cc6,9
a6420cc6,10
a6420cc6,11
a6440838,0
a6440838,1
a6440838,2
a6440838,3
a6440838,4
a6440838,5
a6440838,6
a6440838,7
a6440838,8
a6440838,9
a6440838,10
a6440838,11
a655cef3,0
a655cef3,1
a655cef3,2
a655cef3,3
a655cef3,4
a655cef3,5
a655cef3,6
a655cef3,7
a655cef3,8
a655cef3,9
a655cef3,10
a655cef3,11
a65600a0,0
a65600a0,1
a65600a0,2
a65600a0,3
a65600a0,4
a65600a0,5
a65600a0,6
a65600a0,7
a65600a0,8
a65600a0,9
a65600a0,10
a65600a0,11
a65a4286,0
a65a4286,1
a65a4286,2
a65a4286,3
a65a4286,4
a65a4286,5
a65a4286,6
a65a4286,7
a65a4286,8
a65a4286,9
a65a4286,10
a65a4286,11
a65e405d,0
a65e405d,1
a65e405d,2
a65e405d,3
a65e405d,4
a65e405d,5
a65e405d,6
a65e405d,7
a65e405d,8
a65e405d,9
a65e405d,10
a65e405d,11
a6689aa7,0
a6689aa7,1
a6689aa7,2
a6689aa7,3
a6689aa7,4
a6689aa7,5
a6689aa7,6
a6689aa7,7
a6689aa7,8
a6689aa7,9
a6689aa7,10
a6689aa7,11
a66e3bea,0
a66e3bea,1
a66e3bea,2
a66e3bea,3
a66e3bea,4
a66e3bea,5
a66e3bea,6
a66e3bea,7
a66e3bea,8
a66e3bea,9
a66e3bea,10
a66e3bea,11
a674e6bd,0
a674e6bd,1
a674e6bd,2
a674e6bd,3
a674e6bd,4
a674e6bd,5
a674e6bd,6
a674e6bd,7
a674e6bd,8
a674e6bd,9
a674e6bd,10
a674e6bd,11
a675b158,0
a675b158,1
a675b158,2
a675b158,3
a675b158,4
a675b158,5
a675b158,6
a675b158,7
a675b158,8
a675b158,9
a675b158,10
a675b158,11
a675e118,0
a675e118,1
a675e118,2
a675e118,3
a675e118,4
a675e118,5
a675e118,6
a675e118,7
a675e118,8
a675e118,9
a675e118,10
a675e118,11
a6778220,0
a6778220,1
a6778220,2
a6778220,3
a6778220,4
a6778220,5
a6778220,6
a6778220,7
a6778220,8
a6778220,9
a6778220,10
a6778220,11
a691acce,0
a691acce,1
a691acce,2
a691acce,3
a691acce,4
a691acce,5
a691acce,6
a691acce,7
a691acce,8
a691acce,9
a691acce,10
a691acce,11
a693d3c5,0
a693d3c5,1
a693d3c5,2
a693d3c5,3
a693d3c5,4
a693d3c5,5
a693d3c5,6
a693d3c5,7
a693d3c5,8
a693d3c5,9
a693d3c5,10
a693d3c5,11
a69ec9aa,0
a69ec9aa,1
a69ec9aa,2
a69ec9aa,3
a69ec9aa,4
a69ec9aa,5
a69ec9aa,6
a69ec9aa,7
a69ec9aa,8
a69ec9aa,9
a69ec9aa,10
a69ec9aa,11
a6a75454,0
a6a75454,1
a6a75454,2
a6a75454,3
a6a75454,4
a6a75454,5
a6a75454,6
a6a75454,7
a6a75454,8
a6a75454,9
a6a75454,10
a6a75454,11
a6a7babb,0
a6a7babb,1
a6a7babb,2
a6a7babb,3
a6a7babb,4
a6a7babb,5
a6a7babb,6
a6a7babb,7
a6a7babb,8
a6a7babb,9
a6a7babb,10
a6a7babb,11
a6aa9958,0
a6aa9958,1
a6aa9958,2
a6aa9958,3
a6aa9958,4
a6aa9958,5
a6aa9958,6
a6aa9958,7
a6aa9958,8
a6aa9958,9
a6aa9958,10
a6aa9958,11
a6ae701f,0
a6ae701f,1
a6ae701f,2
a6ae701f,3
a6ae701f,4
a6ae701f,5
a6ae701f,6
a6ae701f,7
a6ae701f,8
a6ae701f,9
a6ae701f,10
a6ae701f,11
a6be4a84,0
a6be4a84,1
a6be4a84,2
a6be4a84,3
a6be4a84,4
a6be4a84,5
a6be4a84,6
a6be4a84,7
a6be4a84,8
a6be4a84,9
a6be4a84,10
a6be4a84,11
a6be76bb,0
a6be76bb,1
a6be76bb,2
a6be76bb,3
a6be76bb,4
a6be76bb,5
a6be76bb,6
a6be76bb,7
a6be76bb,8
a6be76bb,9
a6be76bb,10
a6be76bb,11
a6c59773,0
a6c59773,1
a6c59773,2
a6c59773,3
a6c59773,4
a6c59773,5
a6c59773,6
a6c59773,7
a6c59773,8
a6c59773,9
a6c59773,10
a6c59773,11
a6c673f3,0
a6c673f3,1
a6c673f3,2
a6c673f3,3
a6c673f3,4
a6c673f3,5
a6c673f3,6
a6c673f3,7
a6c673f3,8
a6c673f3,9
a6c673f3,10
a6c673f3,11
a6c90d5f,0
a6c90d5f,1
a6c90d5f,2
a6c90d5f,3
a6c90d5f,4
a6c90d5f,5
a6c90d5f,6
a6c90d5f,7
a6c90d5f,8
a6c90d5f,9
a6c90d5f,10
a6c90d5f,11
a6c94ed6,0
a6c94ed6,1
a6c94ed6,2
a6c94ed6,3
a6c94ed6,4
a6c94ed6,5
a6c94ed6,6
a6c94ed6,7
a6c94ed6,8
a6c94ed6,9
a6c94ed6,10
a6c94ed6,11
a6d1158c,0
a6d1158c,1
a6d1158c,2
a6d1158c,3
a6d1158c,4
a6d1158c,5
a6d1158c,6
a6d1158c,7
a6d1158c,8
a6d1158c,9
a6d1158c,10
a6d1158c,11
a6d526f9,0
a6d526f9,1
a6d526f9,2
a6d526f9,3
a6d526f9,4
a6d526f9,5
a6d526f9,6
a6d526f9,7
a6d526f9,8
a6d526f9,9
a6d526f9,10
a6d526f9,11
a6dfaa5a,0
a6dfaa5a,1
a6dfaa5a,2
a6dfaa5a,3
a6dfaa5a,4
a6dfaa5a,5
a6dfaa5a,6
a6dfaa5a,7
a6dfaa5a,8
a6dfaa5a,9
a6dfaa5a,10
